,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
607,"Roberta Edwards, Jacob Rodriguez, Michael Smith, William Cardenas, Katherine Smith, Jack Roberts",INTERNATIONAL JOURNAL OF ONCOLOGY,"Int. J. Cancer: 132, 795_¯_¿806 (2013)",10.1111/j.1365-2672.2010.04795.x,2005,,,1.0,,,Duplicated blot panels,1,6/15/2016,,1.0,,1,Roberta Edwards,https://pubmed.ncbi.nlm.nih.gov//24024202/,4,https://www.researchgate.net/publication/341678889_Edwardsiella_tarda_Eta1_an_In_Vivo-Induced_Antigen_That_Is_Involved_in_Host_Infection,Chinese Academy of Agricultural Sciences,China,150,7.2,0.882
608,"Ashley Zuniga, Michael Mcmillan, Peter Small, Teresa Diaz","Brief Summary of Bioavailable Antibodies, Antibodies, and Antigen",Cytokine 60 (2012) 718_¯_¿730,10.1186/1471-2180-13-113,2012,IAI,,1.0,1.0,,"Duplicated, and shifted GAPDH gel panel",1,,,,,1,Ashley Zuniga,https://pubmed.ncbi.nlm.nih.gov//27080528/,5,https://www.researchgate.net/publication/49847642_Invasiveness_and_anchorage_independent_growth_ability_augmented_by_PTEN_inactivation_through_the_PI3KAKTNFkB_pathway_in_lung_cancer_cells,Nihon University,Japan,23,2.2,0.737
609,"Eric Freeman, Emma Johnson, Joseph Wallace, Kimberly Hull",Cases of,"INTERNATIONAL JOURNAL OF ONCOLOGY 41: 1809-1819, 2012",10.3892/ijo.2012.1617,2011,,,,,,Duplicated blot panel within other panel,1,2/16/2011,,1.0,1.0,1,Eric Freeman,https://pubmed.ncbi.nlm.nih.gov//24336215/,6,https://www.researchgate.net/publication/230894004_A_novel_function_for_p21Cip1_and_acetyltransferase_pCAF_as_critical_transcriptional_regulators_of_TGFb-mediated_breast_cancer_cell_migration_and_invasion,Thermo Fisher Scientific,United States,74,25,0.917
610,"Logan Martin, Emily Cook, Carol Cardenas, Justin Rogers, Monica Hernandez, David Ray, Jeremy Doyle",Virus-specific MycC,"PLOS ONE, July 2013 | Volume 8 | Issue 7 | e69592",10.1128/IAI.74.2.1148-1155.2006,2011,,,1.0,1.0,,multiple cases of duplicated bands within same blot,1,,,1.0,1.0,1,Logan Martin,https://pubmed.ncbi.nlm.nih.gov//27080528/,5,https://www.researchgate.net/publication/24029092_IL-13_induces_translocation_of_NF-kB_in_cultured_human_bronchial_smooth_muscle_cells,Hadassah Medical Center,Israel,30,42.5,0.717
611,"Austin Morris, Megan Perez, Emily Smith, Stephanie Hunt, Andrew Wang, Amanda Jones",Drugs of interest,"BioMed Research International - Volume 2013, Article ID 308130 ",10.1016/j.lungcan.2006.06.006,2014,4-Apr,,,1.0,,"Duplication, stretching, what not, the lot",1,,,1.0,,1,Austin Morris,https://pubmed.ncbi.nlm.nih.gov//10479146/,8,https://www.researchgate.net/publication/40784897_Signaling_pathway_underlying_the_up-regulatory_effect_of_TNF-a_on_the_NaK_ATPase_in_HepG2_cells,University of Nebraska Medical Center,United States,13,6.7,0.917
612,"Anne Meza, Whitney Smith, Troy White, Brandon Baldwin, Danielle Patterson, James Murphy, Danielle Price, John Parrish, John Williams, Megan Sanders, Terry Gibson, William Ryan, Bonnie Merritt, Tonya Walker, Christina Trevino",Sawyer/R. H. K.,J. Cell Biol. Vol. 199 No. 3 481_¯_¿496,10.1155/2013/308130,2013,mBio,,,,,Duplicated shifted blot panel,1,7/15/2008,,1.0,1.0,1,Anne Meza,https://pubmed.ncbi.nlm.nih.gov//22258405/,7,https://www.researchgate.net/publication/49836065_Protein_Kinase_LegK2_Is_a_Type_IV_Secretion_System_Effector_Involved_in_Endoplasmic_Reticulum_Recruitment_and_Intracellular_Replication_of_Legionella_pneumophila,Ludwig-Maximilians-University of Munich,Germany,150,24,0.909
613,"David Johnson, Tina Crawford, Richard Oneal, Catherine Luna, Melissa Johnson, Jose Flores, Heather Russell",Sheep test,"BioMed Research International, Volume 2014, Article ID 272101",10.1371/journal.pone.0096343,2006,,,,,1,Overlapping microscopy images,1,,,1.0,,1,David Johnson,https://pubmed.ncbi.nlm.nih.gov//22258405/,3,https://www.researchgate.net/publication/225062033_Loss_of_plakoglobin_promotes_decreased_cell-cell_contact_increased_invasion_and_breast_cancer_cell_dissemination_in_vivo,Zhejiang University,China,610,8,0.919
614,"Kyle Clark, Tom Campbell, Kristin Erickson, Kimberly Jones, Steven Robertson, Henry Fisher, Stephanie Owens, Andrea Harmon, Cindy Neal",S. pyogenes 18: 1203–1208.,"PLOS Pathogens, February 2014 | Volume 10 | Issue 2 | e1003981",10.1186/1471-2180-13-113,2014,IAI,,1.0,1.0,1,Multiple cases of shifted or duplicated blot panels,1,7/22/2014,,,,1,Kyle Clark,https://pubmed.ncbi.nlm.nih.gov//19483678/,7,https://www.researchgate.net/publication/259456778_Interplay_of_mevalonate_and_Hippo_pathways_regulates_RHAMM_transcription_via_YAP_to_modulate_breast_cancer_cell_motility,Massachusetts General Hospital,United States,33,15.4,0.896
615,"Tamara Baker, Anthony Carter, Jennifer Hernandez, Carrie Glass, Jose Blair",constitutively and stress-activated,"BioMed Research International Volume 2013, Article ID 358945",10.1371/journal.pone.0094472,2014,,,,1.0,,Multiple cases of reused blot strips,1,10/17/2004,,,,1,Tamara Baker,https://pubmed.ncbi.nlm.nih.gov//15682385/,7,https://www.researchgate.net/publication/260996138_Anti-ribosomal-P_antibodies_accelerate_lupus_glomerulonephritis_and_induce_lupus_nephritis_in_naive_mice,The University of York,United Kingdom,116,9.9,0.725
616,"Natalie Mccall, Vanessa Barber, Jamie Williams, James Garcia, Rachel Torres, Tara Taylor, Michael Strickland, Sarah Sanders, Victoria Brandt, Brooke Baldwin, Daniel Becker",A,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1263-1270, 2013",10.1155/2011/507920,2013,,,,,1,Duplicated microscopy panels,1,4/27/2015,,1.0,,1,Natalie Mccall,https://pubmed.ncbi.nlm.nih.gov//25945929/,5,https://www.researchgate.net/publication/230894004_A_novel_function_for_p21Cip1_and_acetyltransferase_pCAF_as_critical_transcriptional_regulators_of_TGFb-mediated_breast_cancer_cell_migration_and_invasion,University of Hyderabad,India,38,14.9,0.769
617,"Anthony Vance, Jonathan Wilson, Trevor Farmer, Jill Nelson",This study investigated the effect of SARS1 on the expression of the,"Science 325, 1254 (2009)",10.1128/IAI.00805-10,2004,IAI,,,,,"Duplicated lanes within blots, many many case",1,12/17/2004,,1.0,,1,Anthony Vance,https://pubmed.ncbi.nlm.nih.gov//24893038/,6,https://www.researchgate.net/publication/236185371_Estrogen_receptor_b_inhibits_estradiol-induced_proliferation_and_migration_of_MCF-7_cells_through_regulation_of_mitofusin_2,Royal Adelaide Hospital,Australia,69,19.8,0.836
618,"Anthony Flowers, Kathryn Andrews, Daniel Collins, Shawn Campbell, Tyler Lewis, Henry Villanueva, Jill Jones DVM, Amanda Ward, Ashley Webster, Stephanie Moses, Jose Howard, Michael Hunter, Jacob Wilson, Jane Soto, Christina Mann","A. Calòreille,J. Calòreille,Y. Calòremont,L. Calòreille,C. Calòrete,","PLOS ONE, January 2013 | Volume 8 | Issue 1 | e53940",10.1128/IAI.71.3.1209_¯_¿1216.2003,2011,,,,,1,Overlapping microscopy images,1,,,1.0,,1,Anthony Flowers,https://pubmed.ncbi.nlm.nih.gov//23017228/,7,https://www.researchgate.net/publication/234032042_Caveolin-1_is_a_novel_regulator_of_K-RAS-dependent_migration_in_colon_carcinogenesis,Boston Medical Center,United States,929,20.2,0.799
619,"Matthew Thompson, Eric Franco, Taylor Valdez, Veronica Edwards",tumors and,"PLOS One, April 2014 | Volume 9 | Issue 4 | e95434",10.1073/pnas.1108537109,2014,3-Mar,,1.0,1.0,,Duplicated negative blot,1,6/21/2016,,1.0,1.0,1,Matthew Thompson,https://pubmed.ncbi.nlm.nih.gov//25915908/,6,https://www.researchgate.net/publication/230797172_Adenovirus-mediated_overexpression_of_BMP-9_inhibits_human_osteosarcoma_cell_growth_and_migration_through_downregulation_of_the_PI3KAKT_pathway,Iran University of Medical Sciences,Iran (Islamic Republic of),9,17.2,0.906
620,"Ryan Rubio, Renee Butler, Kathy Baldwin, Nicholas Friedman, Jennifer Phillips, Thomas Cowan, Robert Holt, William Friedman",WBC1 was assessed by serum levels of,"Lung Cancer (2006) 53, 273_¯_¿284",10.1155/2013/358945,1996,IAI,,,,,"Duplicated compressed blots, overlapping microscopy",1,3/28/2017,,1.0,,1,Ryan Rubio,https://pubmed.ncbi.nlm.nih.gov//25604791/,4,https://www.researchgate.net/publication/235378878_The_Type_VI_Secretion_System_Encoded_in_Salmonella_Pathogenicity_Island_19_Is_Required_for_Salmonella_enterica_Serotype_Gallinarum_Survival_within_Infected_Macrophages,Nanjing Agricultural University,China,11,10.4,0.882
621,"Kevin Mckenzie, Gina Johnson, Angela Thomas",[CrossRef],"Lung Cancer (2006) 53, 263_¯_¿271",10.1128/IAI.68.1.72-79.2000,2013,7-Jul,,1.0,,,reuse of 2 bands multiple times to create blot panel,1,,,1.0,1.0,1,Kevin Mckenzie,https://pubmed.ncbi.nlm.nih.gov//23382688/,4,https://www.researchgate.net/publication/224004932_High_cellular_organization_of_pyoverdine_biosynthesis_in_Pseudomonas_aeruginosa_Clustering_of_PvdA_at_the_old_cell_pole,"The University of Newcastle, Australia",Australia,75,15.4,0.923
622,"Catherine Davis, Robert Johnson, Sherry Munoz, Andrew Bender, Terri Swanson, Jody Fox, Debra Jones, Marilyn West, Amanda Jones",(LEXIS B),"PLOS ONE, June 2014 | Volume 9 | Issue 6 | e98448",10.1371/journal.ppat.1004195,2014,IAI,,,,,Duplicated microscopy image; might be error,1,,,,,1,Catherine Davis,https://pubmed.ncbi.nlm.nih.gov//20167112/,5,https://www.researchgate.net/publication/260526454_Pathological_Impact_of_Hepatitis_B_Virus_Surface_Proteins_on_the_Liver_Is_Associated_with_the_Host_Genetic_Background,University Hospital Regensburg,Germany,9,7.1,0.902
623,"Michael Williams, Jeremiah Patel, Anthony Lewis, Teresa Wilson, Nathan Stokes", and respective mRNA levels of,"J. Clin. Microbiol. 2006, 44(8):2831",10.1371/journal.pone.0068296,2013,,,1.0,,,"very similar negative microscopy images, very similar cell grouping in other image",1,9/15/2014,,1.0,,1,Michael Williams,https://pubmed.ncbi.nlm.nih.gov//26692372/,4,https://www.researchgate.net/publication/234134314_RAS_promotes_tumorigenesis_through_genomic_instability_induced_by_imbalanced_expression_of_Aurora-A_and_BRCA2_in_midbody_during_cytokinesis,Shanghai University,China,22,13.8,0.7
624,"Mr. Corey Bridges, Emily Smith, Nancy Robbins, Aaron Gonzalez, Jeffrey Martin, Courtney Mitchell",We have previously shown that the membrane proteins of,"PLOS ONE, August 2014 | Volume 9 | Issue 8 | e103868",10.1128/IAI.69.10.6131_¯_¿6139.2001,2014,,,,,,Duplicated microscopy panels,1,,,1.0,,1,Mr. Corey Bridges,https://pubmed.ncbi.nlm.nih.gov//26692372/,3,https://www.researchgate.net/publication/261187224_DNA_Methyltransferase_Inhibitors_Improve_the_Effect_of_Chemotherapeutic_Agents_in_SW48_and_HT-29_Colorectal_Cancer_Cells,Kurume University,Japan,33,13.6,0.7
625,"Amy Martin, Nicole Brown, Angela Anderson, Ryan Reynolds, Alexa Jones, Joe Le, Brett Vance, Ashley Chavez","accurately, and the results are quite","PLOS Genetics, March 2013 | Volume 9 | Issue 3 | e1003361, doi:10.1371/journal.pgen.1003361",10.1128/IAI.00913-08,2014,3-Mar,,1.0,,1,Duplicated lanes within same gel panel,1,1/16/2002,,,,1,Amy Martin,https://pubmed.ncbi.nlm.nih.gov//17591247/,11,https://www.researchgate.net/publication/7744792_First_Infection_with_VanD-Type_Glycopeptide-Resistant_Enterococcus_faecium_in_Europe,Tokyo Dental College,Japan,19,36.8,0.9
626,"Brian Johnson, Christopher Turner, Jason Campbell, Antonio Maxwell, Kathleen Taylor, Stephanie Briggs",The JHU3-Akt pathway mediates NF-jB activation,"Infection, and Immunity, September 2014 Volume 82 Number 9 p. 3867_¯_¿3879",10.1016/j.jaut.2008.12.003,2013,1-Jan,,,1.0,,Duplicated area within the same blot,1,11/16/2007,,,,1,Brian Johnson,https://pubmed.ncbi.nlm.nih.gov//26252818/,6,https://www.researchgate.net/publication/262024595_Sparstolonin_B_a_Novel_Plant_Derived_Compound_Arrests_Cell_Cycle_and_Induces_Apoptosis_in_N-Myc_Amplified_and_N-Myc_Nonamplified_Neuroblastoma_Cells,Wayne State University,United States,18,32.1,0.873
627,"Donna Chen, Mark Bowen, Sarah Forbes, Joyce Thompson, Cheryl Lucas, Melanie Salazar, Dawn Campbell, Bryan Solis",-9-88,"Infect. Immun. 2013, 81(4):1207",10.1371/journal.pone.0057285,2008,7-Jul,,,,,"Duplicated actin blot panel but different experiments, cuts in panels",1,3/28/2017,,,,1,Donna Chen,https://pubmed.ncbi.nlm.nih.gov//20954139/,5,https://www.researchgate.net/publication/236948811_HtrA1_in_human_urothelial_bladder_cancer_A_secreted_protein_and_a_potential_novel_biomarker,University of Wisconsin–Madison,United States,52,80.9,0.901
628,"Jeff Lane, Jonathan Mcdonald, Michael Peters, Desiree Tran, Christopher Spencer",-,"J. Clin. Microbiol. 2009, 47(6):1712. DOI: 10.1128/JCM.00001-09",10.1186/bcr3201,2013,,,1.0,1.0,,"Overlapping microscopy images, multiple cases",1,2/15/2010,,,1.0,1,Jeff Lane,https://pubmed.ncbi.nlm.nih.gov//11953364/,9,https://www.researchgate.net/publication/259920428_Orphan_Nuclear_Receptor_Errg_Induces_C-Reactive_Protein_Gene_Expression_through_Induction_of_ER-Bound_Bzip_Transmembrane_Transcription_Factor_CREBH?_sg=k2ETvBK1VeAwRmScNSz2Z-7H_dDh4pZ31suBnJScKDYolD-PHlRVAcTCzH_27Y0Lm7oPv3k7X56neeA,"Veterinary Research Institute, Brno",Czechia,25,799.1,0.908
629,"Jonathan Carson, Tanner Lewis, Angela Bailey, Jonathan Webb, Brittany Garcia, Courtney Gonzalez, Alexis Roach",accompanying the FGFR.,Cytokine 46 (2009) 72_¯_¿78,10.1016/j.jaut.2004.10.003,2012,,,1.0,,,"Duplicated blot strips, stretched",1,8/15/2005,,,,1,Jonathan Carson,https://pubmed.ncbi.nlm.nih.gov//16842883/,7,https://www.researchgate.net/publication/51731097_A_SUMOylation-defective_MITF_germline_mutation_predisposes_to_melanoma_and_renal_carcinoma,The University of Hong Kong,"Hong Kong, China (SAR)",150,12.5,0.908
630,"Melissa Rodriguez DVM, Terry Blankenship, Justin Hubbard, Tammy Reed, Kevin Meyer, Ashley Burns, Betty Collins, Jessica Meyer, Nicholas Lester",32C.1,"Oncogene (2014) 33, 2577_¯_¿2588",10.1371/journal.ppat.1003981,2011,4-Apr,,,,,two sets of duplicated facs panels but different percentages gated points,1,3/28/2017,,1.0,,1,Melissa Rodriguez DVM,https://pubmed.ncbi.nlm.nih.gov//35632723/,11,https://www.researchgate.net/publication/269176474_Rab1A_is_an_MTORC1_activator_and_a_colorectal_oncogene,Monash University (Australia),Australia,69,17.6,0.672
631,"Catherine Huff, Brett Perez, Teresa Reynolds",Biological functions of bovine embryonic kidney,"PLOS ONE, May 2013 | Volume 8 | Issue 5 | e64904, doi:10.1371/journal.pone.0064904",10.1016/j.cyto.2008.12.021,2014,3-Mar,,1.0,1.0,,Duplicated lanes with blot panel,1,6/15/2005,,,1.0,1,Catherine Huff,https://pubmed.ncbi.nlm.nih.gov//28350046/,8,https://www.researchgate.net/publication/232776864_Essential_roles_of_PI3K-p110_in_cell_growth_metabolism_and_tumorigenesis,University of Hyderabad,India,19,7.8,0.78
632,"Michael Haney, Richard Briggs, Jonathan Lowe, Cory Stephens, Monica Leonard, Jo Martinez",The ability of JAK2 to phosphorylate a,"Lung Cancer (2006) 53, 263_¯_¿271",10.1155/2013/467245,2014,1-Jan,,1.0,,,Duplicated bands within same blot,1,5/23/2016,,1.0,1.0,1,Michael Haney,https://pubmed.ncbi.nlm.nih.gov//27849604/,2,https://www.researchgate.net/publication/282734529_Cleavage_of_CAD_inhibitor_in_CAD_activation_and_DNA_degradation_during_apoptosis,Penn State Hershey Medical Center and Penn State College of Medicine,United States,23,6.1,0.901
633,"Travis Key, Christopher Burton, Michael Campbell, Jessica Price, Jessica Williams, Lindsay Dudley, Robert Walker",Available on-line,"PLOS One, 14 April 2014 | Volume 9 | Issue 4 | e94472",10.1371/journal.pone.0093563,2013,4-Apr,,,,,Duplicated gel panels,1,,,1.0,,1,Travis Key,https://pubmed.ncbi.nlm.nih.gov//22464013/,8,https://www.researchgate.net/publication/6429988_Time-dependent_onset_of_Interferon-a2b-induced_apoptosis_in_isolated_hepatocytes_from_preneoplastic_rat_livers,Southern University of Science and Technology,China,52,53,0.9
634,"Mrs. Brittany Thompson, Perry Mcmillan, Donna Castro, Karen Rivas, Brian Meyer, John Lee, Lindsey Shields",An unipolar rat model of,"BMC Microbiology 2013, 13:113",10.1371/journal.pone.0069583,2011,,,,1.0,,Overlapping microscopy images,1,,,1.0,1.0,1,Mrs. Brittany Thompson,https://pubmed.ncbi.nlm.nih.gov//19064637/,4,https://www.researchgate.net/publication/260108650_RNA-seq_Analysis_of_Host_and_Viral_Gene_Expression_Highlights_Interaction_between_Varicella_Zoster_Virus_and_Keratinocyte_Differentiation,Hainan University,China,25,12.5,0.598
635,"Ashley Ross, Melissa Hall, Amanda Perez, Benjamin Jones",B. bovis HBVTEC and,Journal of Autoimmunity 25 (2005) 206-214,10.1371/journal.pgen.1004121,2011,IAI,,,,,"Duplicated blot strips, stretched multiple cases",1,6/16/2007,,1.0,,1,Ashley Ross,https://pubmed.ncbi.nlm.nih.gov//25446900/,4,https://www.researchgate.net/publication/264432072_S137_Phosphorylation_of_Profilin_1_Is_an_Important_Signaling_Event_in_Breast_Cancer_Progression,Chung Shan Medical University,China,43,32.3,0.908
636,"Danielle Leach, Stacey Montgomery, Rebecca Guzman, Krystal Marshall, Bryan Haynes, John Donovan, Timothy Smith, Nicholas Blackburn",A third study found that the plasmatic,Cytokine 44 (2008) 33_¯_¿43,10.1111/j.1462-2920.2012.02741.x,2003,IAI,,1.0,,,"Two cases of duplicated blots, different exposure",1,,,1.0,,1,Danielle Leach,https://pubmed.ncbi.nlm.nih.gov//23091066/,17,https://www.researchgate.net/publication/259355758_Dual_Inhibiting_Senescence_and_Epithelial-to-Mesenchymal_Transition_by_Erythropoietin_Preserve_Tubular_Epithelial_Cell_Regeneration_and_Ameliorate_Renal_Fibrosis_in_Unilateral_Ureteral_Obstruction,University of Barcelona,Spain,23,9.4,0.924
637,"Evan Franklin, Leslie Snyder, Michael Griffith, James Brown",Mucosal Absorption,"Environmental Microbiology (2012) 14(8), 1982_¯_¿1994",10.1016/j.ccr.2012.10.003,2014,,,,,,Duplicated actin blot,1,3/28/2017,,,1.0,1,Evan Franklin,https://pubmed.ncbi.nlm.nih.gov//35285245/,7,https://www.researchgate.net/publication/6424631_Expression_of_extra_trinucleotide_in_CD44_variant_of_rheumatoid_arthritis_patients_allows_generation_of_disease-specific_monoclonal_antibody,Wayne State University,United States,74,16.3,0.866
638,"Eric Zuniga, Mark Williams, James Bernard, April Olson, Nicole Zuniga, Margaret Stuart, Amy Johnson, Terri Chapman, Stephanie Hudson, Steven Luna",–,"Science 321, 1357 (2008)",10.1371/journal.pone.0086342,2013,IAI,,,1.0,,duplicated bands within same gel panel,1,10/17/2004,,,,1,Eric Zuniga,https://pubmed.ncbi.nlm.nih.gov//12950012/,5,https://www.researchgate.net/publication/234134314_RAS_promotes_tumorigenesis_through_genomic_instability_induced_by_imbalanced_expression_of_Aurora-A_and_BRCA2_in_midbody_during_cytokinesis,Prince of Songkla University,Thailand,90,11,0.908
639,"Susan Owens, Jon Fry, Travis Stewart, Matthew Warren, Ashley Clark, Thomas Butler, Jillian Johnson, Rachel Cook",H. Maitreian1,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1263-1270, 2013",10.1073/pnas.1310331110,2013,5-May,,1.0,,1,Overlapping microscopy images,1,9/19/2014,,1.0,1.0,1,Susan Owens,https://pubmed.ncbi.nlm.nih.gov//20167112/,2,https://www.researchgate.net/publication/260108650_RNA-seq_Analysis_of_Host_and_Viral_Gene_Expression_Highlights_Interaction_between_Varicella_Zoster_Virus_and_Keratinocyte_Differentiation,Garvan Institute of Medical Research,Australia,66,39.3,0.909
640,"Shelly Stone, Jennifer Ball, Amanda Robinson, Reginald Walton, Dawn Gonzalez, Diana Singh, Alexander Scott, Daniel Hall, Crystal Morrow",Figure 1. Numerical representation of Nuclei in all,"Science 321, 1357 (2008)",10.1371/journal.pgen.1003094,2013,,,,,,Multiple cases of duplicated blots,1,1/13/2006,,1.0,1.0,1,Shelly Stone,https://pubmed.ncbi.nlm.nih.gov//24172061/,12,https://www.researchgate.net/publication/232611515_TspanC8_tetraspanins_regulate_ADAM10Kuzbanian_trafficking_and_promote_Notch_activation_in_flies_and_mammals,Ludwig-Maximilians-University of Munich,Germany,64,44.2,0.911
641,"Kevin Pollard, Victor Thompson, Rachel Clark, Derek Singh",Index.,"Int. J. Cancer: 133, 43_¯_¿58 (2013) ",10.1016/j.cyto.2012.05.021,2009,8-Aug,,1.0,,,Duplicated blot,1,,,1.0,,1,Kevin Pollard,https://pubmed.ncbi.nlm.nih.gov//27279381/,4,https://www.researchgate.net/publication/259450234_Low-Level_Laser_Stimulation_on_Adipose-Tissue-Derived_Stem_Cell_Treatments_for_Focal_Cerebral_Ischemia_in_Rats,Universiti Sains Malaysia,Malaysia,28,13.8,0.906
642,"Barry Vasquez, Charles Douglas, Michelle Todd, Sarah Smith, Candice Pena, David Mooney, John Mathews, Jessica Aguirre, Jeffrey Brown, Veronica Carter",Capanesiopsis lutea strains. J. Bacteriol. 192:7256–7262.,"PLOS ONE, March 2014 | Volume 9 | Issue 3 | e92626",10.1155/2012/378415,2010,1-Jan,,,,,"Duplication, stretching, what not, the lot",1,,,1.0,1.0,1,Barry Vasquez,https://pubmed.ncbi.nlm.nih.gov//27080528/,13,https://www.researchgate.net/publication/259450234_Low-Level_Laser_Stimulation_on_Adipose-Tissue-Derived_Stem_Cell_Treatments_for_Focal_Cerebral_Ischemia_in_Rats,Garvan Institute of Medical Research,Australia,28,18.6,0.872
643,"Christopher Robinson, Anthony Torres, Mackenzie English, Dale Clark, Anna Morgan, Elizabeth Mckee, David Hunter",Sigma Aldrich) and when,Microbiol Immunol 2010; 54: 564_¯_¿567,10.1128/IAI.69.10.6131_¯_¿6139.2001,2009,,,1.0,,,Same band seen twice in one blot strip,1,1/15/2005,,1.0,1.0,1,Christopher Robinson,https://pubmed.ncbi.nlm.nih.gov//25946044/,4,https://www.researchgate.net/publication/259589058_Stevioside_from_Stevia_rebaudiana_Bertoni_Increases_Insulin_Sensitivity_in_3T3-L1_Adipocytes,National Institute of Health and Nutrition,Japan,23,32.3,0.895
644,"Kevin Williams, Joseph Watson, Robert Brown, Mary Sanders, Mrs. Erin Bryan MD, Ashley Garcia, Stephen Lane",Data are expressed as the average of three independent experiments was performed for the,"Infect. Immun. Mar. 2009, p. 1031_¯_¿1043 Vol. 77, No. 3",10.1371/journal.pone.0053940,2013,3-Mar,,,,,Duplicated blot panel,1,,,1.0,,1,Kevin Williams,https://pubmed.ncbi.nlm.nih.gov//21068780/,15,https://www.researchgate.net/publication/235718640_Erratum_Correction_Curcumin_Modulates_the_Inflammatory_Response_and_Inhibits_Subsequent_Fibrosis_in_a_Mouse_Model_of_Viral-Induced_Acute_Respiratory_Distress_Syndrome_PLoS_ONE_2015_108_e0134982,Zagazig University,Egypt,13,12.8,0.911
645,"Allison Bryant, Karen Stephens, Michael Baird, Amy Klein, Edward Aguirre, Mark King, Micheal Lozano",Protease-sensitive proteinase-3 (PROS),"Nature, 2011 Oct 19;480(7375):94-8",10.1371/journal.pone.0053510,2014,,,,,,Overlapping microscopy images,1,3/28/2017,,1.0,,1,Allison Bryant,https://pubmed.ncbi.nlm.nih.gov//9422513/,8,https://www.researchgate.net/publication/7497399_Increased_levels_of_bioactive_IL-16_correlate_with_disease_activity_during_relapsing_experimental_autoimmune_encephalomyelitis_(EAE),Universiti Sains Malaysia,Malaysia,842,20.5,0.916
646,"Vicki Serrano, Eric Graham, Hannah Burch, Brendan Madden PhD","Kelvin BF, Hao T, Yu J, et al. (2012) Epifluorescence imaging reveals the",Lung Cancer 73 (2011) 302_¯_¿309,10.1155/2013/210604,2009,4-Apr,,,1.0,,Overlapping microscopy images,1,5/23/2016,,1.0,,1,Vicki Serrano,https://pubmed.ncbi.nlm.nih.gov//23642711/,5,https://www.researchgate.net/publication/341678889_Edwardsiella_tarda_Eta1_an_In_Vivo-Induced_Antigen_That_Is_Involved_in_Host_Infection,Texas A&M University,United States,38,16.3,0.884
647,"Robert Chaney, Tara Wright, Sarah Bautista",We have shown previously that the cytosolic cytochrome c (Cbc) and,"BioMed Research International Volume 2014, Article ID 424767",10.1155/2013/938081,2014,,,,1.0,,Duplicated microscopy images,1,,,1.0,,1,Robert Chaney,https://pubmed.ncbi.nlm.nih.gov//15368444/,12,https://www.researchgate.net/publication/269934026_STIM1_a_direct_target_of_microRNA-185_promotes_tumor_metastasis_and_is_associated_with_poor_prognosis_in_colorectal_cancer,"Queen Mary, University of London",United Kingdom,929,11,0.889
648,"Michael Smith, Dana Hickman, Joel Davis, Mr. Brian Barnes PhD, Christopher Smith, Aaron Calderon, Michael Zuniga, Jacob Kent, Michelle Collins",Endogenous receptor tyrosine kinases,"Infection, and Immunity, Oct. 2001, p. 6131_¯_¿6139 Vol. 69, No. 10",10.1128/mBio.00275-11,2012,4-Apr,,1.0,,,"Duplicated blot panels, different exposure",1,5/23/2016,,1.0,,1,Michael Smith,https://pubmed.ncbi.nlm.nih.gov//25955157/,25,https://www.researchgate.net/publication/225062033_Loss_of_plakoglobin_promotes_decreased_cell-cell_contact_increased_invasion_and_breast_cancer_cell_dissemination_in_vivo,Garvan Institute of Medical Research,Australia,39,24,0.725
649,"Joseph Howell, Tiffany Stout, Nancy Raymond, Corey Mitchell, Jerry Pierce",For the further analysis of the interaction between the,"Breast Cancer Research 2014, 16:R75",10.1016/j.cyto.2008.06.007,2010,1-Jan,,,,,"Duplication, stretching, what not, the lot",1,1/15/2002,,1.0,1.0,1,Joseph Howell,https://pubmed.ncbi.nlm.nih.gov//28351428/,6,https://www.researchgate.net/publication/264830847_The_effect_of_transforming_growth_factor_b1_on_the_crosstalk_between_autophagy_and_apoptosis_in_the_annulus_fibrosus_cells_under_serum_deprivation,University of Virginia,United States,39,37.6,0.917
650,"Peter Glenn, Carol Scott, Brittany Oliver, Dorothy Harris, Anna Hess, Lauren Phillips, Lisa Chapman, Phillip Johnson, Michelle Rivas, Alex Hayes",Female and male,"Infect. Immun. Feb. 2003, p. 948_¯_¿955 Vol. 71, No. 2",10.1016/j.jaut.2008.12.003,2013,,,,,,Duplicated microscopy images,1,11/18/2014,,1.0,,1,Peter Glenn,https://pubmed.ncbi.nlm.nih.gov//28107612/,9,https://www.researchgate.net/publication/259321036_D14-SCFD3-dependent_degradation_of_D53_regulates_strigolactone_signaling,RMIT University,Australia,55,13.6,0.922
