,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
597,"Michael Ibarra, Robert Martin, Jill Wright",STAT3 induces muscle stem cell differentiation by interaction with myoD,"Nature, 2011 Oct 19;480(7375):94-8",10.1155/2013/467245,2013,,,,,,"Overlapping microscopy images, multiple times",CHECK,2/15/2010,,1.0,,1,Michael Ibarra,https://pubmed.ncbi.nlm.nih.gov//10479146/,4,https://www.researchgate.net/publication/45268864_Physical_characterisation_of_Tenacibaculum_maritimum_for_vaccine_development,China Medical University (PRC),China,196,53,0.882
598,"Erik Johnson, Evan Hamilton, Lindsey Murphy, Brian Davis, Frank Dickerson, Stephanie Brown, George King, Ashley Fitzgerald, Suzanne Morgan","Ovarian cancer cells, not normal cells, are damaged by Mirk/Dyrk1B kinase inhibition","Breast Cancer Research 2012, 14:R86",10.1371/journal.pone.0064904,2014,1-Jan,,1.0,1.0,1,Duplicated area within the same blot,1,,,1.0,,1,Erik Johnson,https://pubmed.ncbi.nlm.nih.gov//28754238/,3,https://www.researchgate.net/publication/8882630_Association_of_Presence_of_Aspergillus_Antibodies_with_Hemoptysis_in_Patients_with_Old_Tuberculosis_or_Bronchiectasis_but_No_Radiologically_Visible_Mycetoma,Monash University (Australia),Australia,47,21,0.884
599,"Penny Miller, Janet Morales, Melanie Jones, Leslie Johnson, Mark Wright",CXCR1 and CXCR2 are novel mechano-sensors mediating laminar shear stress-induced endothelial cell migration,"Int. J. Cancer: 132, 1940_¯_¿1953 (2013)",10.1186/bcr3692,2013,,,,,1,Duplicated blot panel within other panel,1,10/15/2015,,1.0,1.0,1,Penny Miller,https://pubmed.ncbi.nlm.nih.gov//25950810/,16,https://www.researchgate.net/publication/233901210_The_Evolutionary_Rewiring_of_Ubiquitination_Targets_Has_Reprogrammed_the_Regulation_of_Carbon_Assimilation_in_the_Pathogenic_Yeast_Candida_albicans,Sichuan University,China,15,6.1,0.925
600,"Kathryn Wang, Kristin Walton, Dr. Maria Herring, William Carter, Jody Patel, Mr. Jeremy Rodgers Jr., Daniel Pittman, Megan Cervantes, Amanda Woods, Luis Gilbert",In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater in vivo efficacy versus gene delivery for TIMPs-1 or -2,"Infect. Immun. May 2011, p. 1936_¯_¿1950 Vol. 79, No. 5",10.1128/JCM.43.7.3512-3515.2005,2013,,,,,,"duplicated blot, shifted microscopy",1,,,,,1,Kathryn Wang,https://pubmed.ncbi.nlm.nih.gov//28351370/,5,https://www.researchgate.net/publication/237844217_Decursin_Isolated_from_Angelica_gigas_Nakai_Rescues_PC12_Cells_from_Amyloid_b-Protein-Induced_Neurotoxicity_through_Nrf2-Mediated_Upregulation_of_Heme_Oxygenase-1_Potential_Roles_of_MAPK,Murdoch University,Australia,10,6.8,0.889
601,"Jared Johnson, Alicia Ellis, Christopher Ryan, John Davies III, John Spencer, Zachary Humphrey, Dustin Weeks, Jamie Olson, Manuel Berger, Stephanie Bruce",An Extracellular Subtilase Switch for Immune Priming in Arabidopsis,"PNAS | Published online December 23, 2013 | E89_¯_¿_98",10.1073/pnas.1202214109,2013,JCM,,,1.0,,"Duplicated microscopy, possible duplicated lanes in same blot",1,,,1.0,,1,Jared Johnson,https://pubmed.ncbi.nlm.nih.gov//25950810/,25,https://www.researchgate.net/publication/224004932_High_cellular_organization_of_pyoverdine_biosynthesis_in_Pseudomonas_aeruginosa_Clustering_of_PvdA_at_the_old_cell_pole,Hacettepe University,Turkey,33,200.5,0.737
602,"Holly Davis, Jonathan Barnes, Travis Pruitt, Kevin Miller, Harold King, Diana Kelly, Rachael Wu, Rebecca Ruiz, Daniel Bates, Dennis Ford, Cassandra Herrera",Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced rats,"Letters in Applied Microbiology 55, 73_¯_¿81, 2012",10.1038/onc.2013.184,2013,IAI,,1.0,,,"Duplicated cells within microscopy panels, multiple cases, duplicated blots",1,1/14/2009,1.0,1.0,1.0,1,Holly Davis,https://pubmed.ncbi.nlm.nih.gov//15589482/,11,https://www.researchgate.net/publication/23133495_The_interaction_of_butyrate_with_TNF-a_during_differentiation_and_apoptosis_of_colon_epithelial_cells_Role_of_NF-kB_activation,University of Bath,United Kingdom,10,25.6,0.565
603,"Emily Harper, Tanya Reed, Jonathan Vasquez, Elizabeth Howell, Rachel Cole, Sara Crawford, Douglas Allen, Brett Jenkins, Jeffrey Henderson, Angela Thomas, Steven Cherry, Joe Andrews, Teresa Jones",Honokiol activates AMP-activated protein kinase in breast cancer cells via an LKB1-dependent pathway and inhibits breast carcinogenesis,"PLOS ONE, July 2013 | Volume 8 | Issue 7 | e69583, doi: 10.1371/journal.pone.0069583",10.1371/journal.pone.0095926,2013,,,,,,"duplicated FACS plots, one pair exact, other possibly altered, duplicated blot panels, flipped",1,,,1.0,,1,Emily Harper,https://pubmed.ncbi.nlm.nih.gov//24586175/,7,https://www.researchgate.net/publication/264794682_Aspirin_Delimits_Platelet_Life_Span_by_Proteasomal_Inhibition,University of Texas MD Anderson Cancer Center,United States,missing,14.9,0.917
604,"Kim Young, Karen Archer, Rachel Nichols, Megan Jackson, Angela Parker, David Roberts, Taylor Terry, Haley Conner, John Clark, Traci Duran, Ashley Parker, Cynthia Parker, Ann King",Porphyromonas gingivalis lipopolysaccharide regulates interleukin (IL)-17 and IL-23 expression via SIRT1 modulation in human periodontal ligament cells,"PNAS | April 10, 2012 | vol. 109 | no. 15 | 5729_¯_¿5734",10.1371/journal.pone.0093995,2013,,,,1.0,1,overlapping microscopy images,1,,,1.0,1.0,1,Kim Young,https://pubmed.ncbi.nlm.nih.gov//29933401/,4,https://www.researchgate.net/publication/234032042_Caveolin-1_is_a_novel_regulator_of_K-RAS-dependent_migration_in_colon_carcinogenesis,McGill University,Canada,22,25,0.906
605,"Erika Rocha, Mrs. April Howe, Stephanie Williams, Aaron Bryan, Shawn Gonzales, Brian Lawrence, Maria Castillo, William Palmer, Jason Roberts, Edward Park, Diamond Tran",NOD2 Signaling Contributes to Host Defense in the Lungs against Escherichia coli Infection,"Nature, Vol 454, 7 August 2008, page 776",10.1111/j.1348-0421.2005.tb03723.x,2014,,,,,,Marker bands all identical?,1,,,,,1,Erika Rocha,https://pubmed.ncbi.nlm.nih.gov//23770856/,7,https://www.researchgate.net/publication/225286048_Porphyromonas_gingivalis_lipopolysaccharide_regulates_interleukin_IL-17_and_IL-23_expression_via_SIRT1_modulation_in_human_periodontal_ligament_cells,Hainan University,China,36,24,0.922
606,"James Jones, Angela Hurley, Aimee Thomas, Ronnie Terry, Joseph Neal, Jesse Ross, Amber Conner",Low-Level Laser Stimulation on Adipose-Tissue-Derived Stem Cell Treatments for Focal Cerebral Ischemia in Rats,"Infection and Immunity 73: Feb. 2003, p. 766_¯_¿773",10.1371/journal.pone.0090608,2004,,,,1.0,,"duplicated background, pasted-in bands?",1,,,1.0,1.0,1,James Jones,https://pubmed.ncbi.nlm.nih.gov//22047961/,3,https://www.researchgate.net/publication/7744792_First_Infection_with_VanD-Type_Glycopeptide-Resistant_Enterococcus_faecium_in_Europe,"Veterinary Research Institute, Brno",Czechia,48,15.9,0.922
607,"Joel Humphrey, Anthony Keller, Jesse Arnold, Amy Jones MD, Brandi Copeland, Arthur Lamb, Veronica Gonzales, Katherine Hernandez, Joshua Schultz",Expression and Differentiation between OCT4A and Its Pseudogenes in Human ESCs and Differentiated Adult Somatic Cells,Lung Cancer 76 (2012) 32_¯_¿38,10.1016/j.lungcan.2009.06.013,2013,,,1.0,,,"Duplicated microscopy, possible duplicated lanes in same blot",1,,,,1.0,1,Joel Humphrey,https://pubmed.ncbi.nlm.nih.gov//24024202/,15,https://www.researchgate.net/publication/221754805_Evaluation_of_Salmonella_enterica_Type_III_Secretion_System_Effector_Proteins_as_Carriers_for_Heterologous_Vaccine_Antigens,Pamukkale University,Turkey,35,24.1,0.917
608,"Michelle Coffey, Ryan Torres, Sheila Young, Christine Todd",Loss of the Par3 Polarity Protein Promotes Breast Tumorigenesis and Metastasis,Nature. 1998 Jan 1;391(6662):96-9.,10.1128/mBio.00495-12,2014,,,1.0,1.0,,Duplicated whole figure; very likely error,1,1/15/2010,,1.0,,1,Michelle Coffey,https://pubmed.ncbi.nlm.nih.gov//28336717/,8,https://www.researchgate.net/publication/266138542_Mirkdyrk1B_kinase_inhibitor_reduces_the_viability_of_patient-derived_ovarian_cancer_ascites_cells_and_the_size_of_murine_tumor_xenografts,Kindai University,Japan,14,90.9,0.725
609,"Justin Carpenter, Catherine Brown, Lori Jackson, Austin Johnson, Shannon Lee, Randy Yates, Patricia Obrien, Eddie Frost",Carbon Ion Radiation Inhibits Glioma and Endothelial Cell Migration Induced by Secreted VEGF,"Infect. Immun. Mar. 2003, p. 1209_¯_¿1216",10.1128/JCM.42.3.1082-1088.2004,2014,2-Feb,,,,,Multiple cases of shifted or rotated blot panels,1,10/29/2015,,,,1,Justin Carpenter,https://pubmed.ncbi.nlm.nih.gov//21068780/,8,https://www.researchgate.net/publication/49836065_Protein_Kinase_LegK2_Is_a_Type_IV_Secretion_System_Effector_Involved_in_Endoplasmic_Reticulum_Recruitment_and_Intracellular_Replication_of_Legionella_pneumophila,Florida State University,United States,22,12.5,0.911
610,"Juan Ramirez, Kristen Mcdowell, Gina Hodges, Teresa Anderson, Nicholas Davis",Effects of ethanol on monosodium urate crystal-induced inflammation,"Oncogene (2014) 33, 2577_¯_¿2588",10.1016/j.lungcan.2006.06.006,2013,IAI,,,,1,"Identical microscopy panels, might be error",1,3/19/2017,1.0,1.0,,1,Juan Ramirez,https://pubmed.ncbi.nlm.nih.gov//24172061/,8,https://www.researchgate.net/publication/47635336_CXCR1_and_CXCR2_are_novel_mechano-sensors_mediating_laminar_shear_stress-induced_endothelial_cell_migration,Westmead Institute for Medical Research,Australia,20,5,0.717
611,"Victoria Kim, Penny Edwards MD, James Gray, Troy Martin, Darrell Ortega DVM, Elizabeth Morales, Michael Campbell, Mr. Spencer Diaz, Chloe Gray, Rebecca Blankenship, Michael Stewart",HD-GYP domain proteins regulate biofilm formation and virulence in Pseudomonas aeruginosa,"Infection, and Immunity, Mar. 2005, p. 1754_¯_¿1763 Vol. 73, No. 3",10.1371/journal.pone.0086342,2011,JCM,,1.0,,,"Duplicated FACS plots, multiple cases",1,5/14/2009,,1.0,,1,Victoria Kim,https://pubmed.ncbi.nlm.nih.gov//22464013/,4,https://www.researchgate.net/publication/7806270_TNF-alpha_down-regulates_the_Na-K_ATPase_and_the_Na-K-2Cl-_cotransporter_in_the_rat_colon_via_PGE2,Harbin Institute of Technology,China,17,16,0.619
612,"Daniel West, Sarah Perez, Thomas Hunt, Carrie Alvarez, Justin Bradford, Diana Stafford, Timothy Kramer, Pam Castillo",Upregulation of tumor necrosis factor-alpha expression by trans10-cis12 conjugated linoleic acid enhances phagocytosis of RAW macrophages via a peroxisome proliferator-activated receptor gamma-dependent pathway,Journal of Autoimmunity 27 (2006) 38-49,10.1186/bcr3692,2013,,,1.0,,,Duplicated microscopy images,1,,,1.0,1.0,1,Daniel West,https://pubmed.ncbi.nlm.nih.gov//15589482/,8,https://www.researchgate.net/publication/49836065_Protein_Kinase_LegK2_Is_a_Type_IV_Secretion_System_Effector_Involved_in_Endoplasmic_Reticulum_Recruitment_and_Intracellular_Replication_of_Legionella_pneumophila,Clinical Reference Laboratory,Location information not found,29,missing,0.919
613,"Scott Huynh, Jessica Hardin, Vanessa Riggs, Michael Carson, Brent Kelly",Dual Inhibiting Senescence and Epithelial-to-Mesenchymal Transition by Erythropoietin Preserve Tubular Epithelial Cell Regeneration and Ameliorate Renal Fibrosis in Unilateral Ureteral Obstruction,"BioMed Research International Volume 2013, Article ID 358945",10.1128/mBio.00252-13,2014,IAI,,,1.0,,duplicated microscopy panels,1,8/16/2008,1.0,,,1,Scott Huynh,https://pubmed.ncbi.nlm.nih.gov//9927001/,6,https://www.researchgate.net/publication/261443575_Cell_Atavistic_Transition_Paired_Box_2_Re-Expression_Occurs_in_Mature_Tubular_Epithelial_Cells_during_Acute_Kidney_Injury_and_Is_Regulated_by_Angiotensin_II,Universiti Malaysia Terengganu,Malaysia,65,7.3,0.889
614,"Patricia Leonard, Charles Thornton, Karen Higgins, Sarah Montgomery, Derrick Salazar","Reactive Oxygen Species-Triggered Trophoblast Apoptosis Is Initiated by Endoplasmic Reticulum Stress via Activation of Caspase-12, CHOP and the JNK Pathway in Toxoplasma gondii Infection in Mice","PLOS ONE, July 2013 | Volume 8 | Issue 7 | e69592",10.1111/j.1462-2920.2012.02741.x,2011,4-Apr,,,1.0,1,Overlapping microscopy images,1,3/19/2017,,1.0,,1,Patricia Leonard,https://pubmed.ncbi.nlm.nih.gov//23642711/,9,https://www.researchgate.net/publication/7497399_Increased_levels_of_bioactive_IL-16_correlate_with_disease_activity_during_relapsing_experimental_autoimmune_encephalomyelitis_(EAE),Tokyo Dental College,Japan,23,10.2,0.931
615,"Amy Hayes, Brandon Curtis, Ariel Holt, Wesley Castillo, Philip Lewis, Frank Lopez, Michael Perkins, Dylan Brown, Joseph Anderson",Neurogenesis and Increase in Differentiated Neural Cell Survival via Phosphorylation of Akt1 after Fluoxetine Treatment of Stem Cells,"Cancer Cell 22, 601_¯_¿614, November 13, 2012",10.1083/jcb.201201133,2013,,,,1.0,1,"Two cases of duplicated blots, different exposure",1,,,,1.0,1,Amy Hayes,https://pubmed.ncbi.nlm.nih.gov//17912146/,15,https://www.researchgate.net/publication/26796740_Bacillus_anthracis_Capsule_Activates_Caspase-1_and_Induces_Interleukin-1_Release_from_Differentiated_THP-1_and_Human_Monocyte-Derived_Dendritic_Cells?_sg=fE7z3rn_0FveqC_TGZCyWhmmb8q3y4eK_9e6KRUSKH5oUcqMruXlxERGwPCA38c1Jq_C0M1YC6LmTSc,Dalian Medical University,China,150,2.3,0.917
616,"Scott Wilson, Elizabeth Gaines, Bonnie Osborne",miR-221 Promotes Tumorigenesis in Human Triple Negative Breast Cancer Cells,"PLOS One, February 2014 | Volume 9 | Issue 2 | e89546",10.1186/bcr3692,2009,4-Apr,,,1.0,,Duplicated blot panel,1,6/16/2007,,1.0,1.0,1,Scott Wilson,https://pubmed.ncbi.nlm.nih.gov//23940207/,5,https://www.researchgate.net/publication/260996138_Anti-ribosomal-P_antibodies_accelerate_lupus_glomerulonephritis_and_induce_lupus_nephritis_in_naive_mice,"Paris Descartes, CPSC",France,64,33,0.565
617,"Samuel Gomez, Sean Wilson, Yolanda Khan, Sarah Bryant, Troy Goodwin, Brian Terrell II, Lindsey Valdez, Joshua Thomas",Introduction of 65 kDa Antigen of Mycobacterium tuberculosis to Cancer Cells Enhances Anti-Tumor Effect of BCG Therapy,"BioMed Research International, Volume 2014, Article ID 272101",10.1016/j.lungcan.2011.01.012,2005,1-Jan,,1.0,,,Overlapping microscopy images,1,,1.0,1.0,,1,Samuel Gomez,https://pubmed.ncbi.nlm.nih.gov//25878163/,11,https://www.researchgate.net/publication/232776864_Essential_roles_of_PI3K-p110_in_cell_growth_metabolism_and_tumorigenesis,Sejong University,Korea (Republic of),111,12.5,0.897
618,"David King DDS, Derek Reynolds, William Cook, Jacqueline Marshall, Maria Stout, Alexandra Anderson, Wanda Duncan",cDNA cloning and functional analysis of goose interleukin-2,"J. Clin. Microbiol. 2004, 42(2):665",PMID: 8675338,2014,,,,,,Duplicated microscopy panels,1,11/16/2007,,1.0,,1,David King DDS,https://pubmed.ncbi.nlm.nih.gov//12697740/,4,https://www.researchgate.net/publication/260996138_Anti-ribosomal-P_antibodies_accelerate_lupus_glomerulonephritis_and_induce_lupus_nephritis_in_naive_mice,"Veterinary Research Institute, Brno",Czechia,90,32.3,0.919
619,"Theresa Dickerson, Michael Palmer, Ashley Peterson MD, Paul Banks, William Schultz",Saccharomyces boulardii Interferes with Enterohemorrhagic Escherichia coli-Induced Signaling Pathways in T84 Cells,Journal of Autoimmunity 24 (2005) 69-78,10.1371/journal.pone.0092066,2012,,1.0,,,,Duplicated gel panels,1,,,1.0,1.0,1,Theresa Dickerson,https://pubmed.ncbi.nlm.nih.gov//20167112/,4,https://www.researchgate.net/publication/6987627_Autoantibodies_from_Sjogren's_syndrome_induce_activation_of_both_the_intrinsic_and_extrinsic_apoptotic_pathways_in_human_salivary_gland_cell_line_A-253,Taichung Veterans General Hospital,China,104,9.4,0.717
620,"Mark Roberts, Michael Harris, Jenna Graham, Kenneth Jackson, Jordan Jefferson, Steven Wilkinson, Sara Rogers, Stephen Lewis, Krista Edwards, Krista Arroyo",Interleukin-1 b inhibits NaC-KCATPase activity and protein expression in cardiac myocytes,"J. Clin. Microbiol. 2003, 41(6):2341",10.1371/journal.pone.0071127,2013,,,,1.0,1,Duplicated blot panel,1,,,1.0,1.0,1,Mark Roberts,https://pubmed.ncbi.nlm.nih.gov//26252816/,10,https://www.researchgate.net/publication/46271929_Expression_of_bovine_Bos_indicus_interleukin-18_in_Escherichia_coli_and_its_biological_activity,Universiti Sains Malaysia,Malaysia,111,26.8,0.672
621,"Richard Meyer, Larry Mitchell, Charles Frank, Jacob Aguilar, Denise Parsons, Andrew Martinez, Charles Stephens, Danielle Webb, Mark Mejia",CARM1 Methylates Chromatin Remodeling Factor BAF155 to Enhance Tumor Progression and Metastasis,"Int. J. Cancer: 132, 795_¯_¿806 (2013)",10.1128/JCM.00418-06,2012,4-Apr,,1.0,1.0,,Duplicated microscopy image; might be error,1,,,,1.0,1,Richard Meyer,https://pubmed.ncbi.nlm.nih.gov//20954139/,15,https://www.researchgate.net/publication/262114047_Magnesium_Lithospermate_B_an_Active_Extract_of_Salvia_miltiorrhiza_Mediates_sGCcGMPPKG_Translocation_in_Experimental_Vasospasm,Zagazig University,Egypt,11,16.4,0.916
622,"Amy Howard, Marie Carr",Autoantibodies from Sj_¯_¿_ren's syndrome induce activation of both the intrinsic and extrinsic apoptotic pathways in human salivary gland cell line A-253,"INTERNATIONAL JOURNAL OF ONCOLOGY 41: 611-620, 2012",10.1371/journal.pone.0092066,2013,5-May,,,1.0,,multiple duplications of negative blot strips,1,,,1.0,1.0,1,Amy Howard,https://pubmed.ncbi.nlm.nih.gov//29059244/,6,https://www.researchgate.net/publication/24280496_Development_and_Evaluation_of_a_Sensitive_and_Specific_Assay_for_Diagnosis_of_Human_Toxocariasis_by_Use_of_Three_Recombinant_Antigens_TES-26_TES-30USM_and_TES-120,Harvard University,United States,52,82.5,0.672
623,"Shaun Hernandez, Karen Brown, Karen Li, Katie Wolf, Robert Clark, Andre Silva, Michael Carter, Philip Castro",In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater in vivo efficacy versus gene delivery for TIMPs-1 or -2,Journal of Autoimmunity 24 (2005) 69-78,10.1128/JCM.43.8.4002-4009.2005,2012,,,,,1,Multiple cases of duplicated blot strips,1,,,,1.0,1,Shaun Hernandez,https://pubmed.ncbi.nlm.nih.gov//19223597/,10,https://www.researchgate.net/publication/235378878_The_Type_VI_Secretion_System_Encoded_in_Salmonella_Pathogenicity_Island_19_Is_Required_for_Salmonella_enterica_Serotype_Gallinarum_Survival_within_Infected_Macrophages,Tel Aviv Sourasky Medical Center,Israel,39,14.9,0.871
624,"Todd Hardy, Thomas Lee, Nicholas Larsen, Amy Love, Jennifer Bennett, Mark Russo, Albert Shea MD, Denise Bradford",Fine Tuning Inflammation at the Front Door: Macrophage Complement Receptor 3-mediates Phagocytosis and Immune Suppression for Francisella tularensis,Journal of Autoimmunity 54 (2014) 118-126,10.1371/journal.pone.0063581,2013,IAI,,,,,"Reused lanes, possibly duplicated lanes",1,10/16/2015,,1.0,,1,Todd Hardy,https://pubmed.ncbi.nlm.nih.gov//26556880/,6,https://www.researchgate.net/publication/256086235_A_Comparative_Study_for_the_Evaluation_of_Two_Doses_of_Ellagic_Acid_on_Hepatic_Drug_Metabolizing_and_Antioxidant_Enzymes_in_the_Rat,Dalhousie University,Canada,39,56,0.917
625,"Jason Berry, Michael Moore, Dr. Jody Santos, Stephanie Park, Jeremiah Lambert, Jessica Melton, Dawn Neal, Sandra Obrien, Austin Vargas, Veronica Davis, Scott Lin, Linda Stewart",Neurogenesis and Increase in Differentiated Neural Cell Survival via Phosphorylation of Akt1 after Fluoxetine Treatment of Stem Cells,"Cancer Cell 23, 489_¯_¿501, April 15, 2013",10.1038/34214,2003,,,1.0,,,"Duplicated/stretched images of a leaf, duplicated gel panels",1,2/12/2012,,,,1,Jason Berry,https://pubmed.ncbi.nlm.nih.gov//20840156/,5,https://www.researchgate.net/publication/263586647_Two_Functional_Type_VI_Secretion_Systems_in_Avian_Pathogenic_Escherichia_coli_Are_Involved_in_Different_Pathogenic_Pathways,Genome Institute of Singapore,Singapore,25,6.8,0.919
626,"Kyle Cruz, Billy Martin, Dustin Dunn",Preparation of Monoclonal Antibodies Cross-Reactive with Orthopoxviruses and Their Application for Direct Immunofluorescence Test,"J. Clin. Microbiol. 2005, 43(8):4002",PMID: 9864199,2003,,,,,1,duplicated western blot panels,1,,,,,1,Kyle Cruz,https://pubmed.ncbi.nlm.nih.gov//28351428/,6,https://www.researchgate.net/publication/229427366_Inhibition_of_rhabdomyosarcoma_cell_and_tumor_growth_by_targeting_specificity_protein_Sp_transcription_factors,Thammasat University,Thailand,35,71.5,0.916
627,"Andrew Guzman, Zachary Morgan, Michelle Mendez, Samantha Hampton, Austin Madden, Marie Dawson",Dose-Dependent Effect of Estrogen Suppresses the Osteo-Adipogenic Transdifferentiation of Osteoblasts via Canonical Wnt Signaling Pathway,"PLOS ONE, August 2014 | Volume 9 | Issue 8 | e103868",10.1016/j.lungcan.2009.06.013,2013,IAI,,,1.0,1,Mirrored blot,1,11/16/2007,,1.0,1.0,1,Andrew Guzman,https://pubmed.ncbi.nlm.nih.gov//28351375/,6,https://www.researchgate.net/publication/264432072_S137_Phosphorylation_of_Profilin_1_Is_an_Important_Signaling_Event_in_Breast_Cancer_Progression,Shandong Academy of Agricultural Sciences,China,23,195.4,0.762
628,"Jennifer Johnston, Rachel Hudson, Roy Grant, Grant Pierce, Brian Taylor, Donna Cowan, Timothy Mills, Kristine Allen","STIM1, a direct target of microRNA-185, promotes tumor metastasis and is associated with poor prognosis in colorectal cancer","Infect. Immun. 2012, 80(3):1193",10.1371/journal.pone.0095434,2000,,,1.0,,,"overlapping microscopy images,but rotated/stretched",1,1/15/2007,,,1.0,1,Jennifer Johnston,https://pubmed.ncbi.nlm.nih.gov//16132116/,7,https://www.researchgate.net/publication/223974354_The_costimulatory_immunogen_LPS_induces_the_B-Cell_clones_that_infiltrate_transplanted_human_kidneys,Shanghai University,China,31,0.8,0.9
629,"Mr. Rodney French MD, Rebecca Thomas, Audrey Stewart, Kayla Miller, Kimberly Morrison, Robert Ayala, Thomas Brown, Casey Lee, Todd Dean, Carly Wood, Travis Wright",FOXO4-Knockdown Suppresses Oxidative Stress-Induced Apoptosis of Early Pro-Angiogenic Cells and Augments Their Neovascularization Capacities in Ischemic Limbs,"Infection, and Immunity, Jan. 1999, p. 80_¯_¿87 Vol. 67, No. 1",10.1371/journal.pone.0098448,2014,,,1.0,,,Marker bands all identical?,1,7/14/2008,,1.0,,1,Mr. Rodney French MD,https://pubmed.ncbi.nlm.nih.gov//23818851/,15,https://www.researchgate.net/publication/26788857_Regulation_of_Histone_Acetylation_in_the_Nucleus_by_Sphingosine-1-Phosphate,State University of New York Upstate Medical University,United States,111,5,0.897
630,"Stacey Anderson, Marie Rhodes, Michael Gonzalez, Amanda Leblanc",Mitochondrial Dysfunction Promotes Breast Cancer Cell Migration and Invasion through HIF1a Accumulation via Increased Production of Reactive Oxygen Species,Cytokine 46 (2009) 72_¯_¿78,10.1371/journal.pone.0053510,2006,,,,1.0,1,Same band seen twice in one blot strip,1,1/15/2003,,1.0,,1,Stacey Anderson,https://pubmed.ncbi.nlm.nih.gov//15682385/,4,https://www.researchgate.net/publication/232776864_Essential_roles_of_PI3K-p110_in_cell_growth_metabolism_and_tumorigenesis,Kangwon National University,Korea (Republic of),11,46.3,0.785
631,"Tamara Torres, Miss Jennifer Foster, Jacob Adams, Jennifer Brown, Kathryn Vasquez, Cindy Torres, Stacey Martinez, Jesse Ramirez, Edward James, Heather Chapman",TNF-a down-regulates the NaCeKC ATPase and the Na+-K+-2Cl- cotransporter in the rat colon via PGE2,"BioMed Research International - Volume 2013, Article ID 308130 ",10.1038/34214,2013,IAI,,,,,Multiple cases of duplicated blot strips,1,,,1.0,1.0,1,Tamara Torres,https://pubmed.ncbi.nlm.nih.gov//18348163/,4,https://www.researchgate.net/publication/262886051_Pharmacokinetics_of_Naja_sumatrana_Equatorial_Spitting_Cobra_Venom_and_Its_Major_Toxins_in_Experimentally_Envenomed_Rabbits,Hoshi University,Japan,179,missing,0.78
632,"Sarah Osborn, Nicole Doyle",Evaluation of Salmonella enterica Type III Secretion System Effector Proteins as Carriers for Heterologous Vaccine Antigens,Nature. 1998 Jan 1;391(6662):96-9.,10.1128/JCM.00418-06,2009,,,1.0,1.0,,duplicated (negative) western blot,1,7/15/2008,,1.0,,1,Sarah Osborn,https://pubmed.ncbi.nlm.nih.gov//27634304/,8,https://www.researchgate.net/publication/8002675_Functional_Implication_of_the_Hydrolysis_of_Platelet_Endothelial_Cell_Adhesion_Molecule_1_CD31_by_Gingipains_of_Porphyromonas_gingivalis_for_the_Pathology_of_Periodontal_Disease,China Medical University (PRC),China,15,16.9,0.872
633,"Christopher Howard, Danny Collier, Jesus Humphrey, Darrell Jones, Alexander Graham, Jessica Edwards",CARM1 Methylates Chromatin Remodeling Factor BAF155 to Enhance Tumor Progression and Metastasis,"Cancer Cell 26, 754_¯_¿769, November 10, 2014",10.1128/IAI.05798-11,2014,,,1.0,,,"Overlapping microscopy images, multiple times",1,12/17/2004,,1.0,,1,Christopher Howard,https://pubmed.ncbi.nlm.nih.gov//22293778/,5,https://www.researchgate.net/publication/259589058_Stevioside_from_Stevia_rebaudiana_Bertoni_Increases_Insulin_Sensitivity_in_3T3-L1_Adipocytes,Louisiana State University Health Sciences Center New Orleans,United States,34,17.3,0.908
634,"Debra Walsh, James Rodriguez, Shelia Cooley, Shelby Simon, Tiffany Perry, Christopher Cole, Thomas Huynh","Upregulation of cytochrome P450 2J3/11,12-epoxyeicosatrienoic acid inhibits apoptosis in neonatal rat cardiomyocytes by a caspase-dependent pathway","Cancer Cell 22, 601_¯_¿614, November 13, 2012",10.1128/IAI.69.10.6131_¯_¿6139.2001,2014,JCM,,,1.0,1,Duplicated blot panels,1,7/15/2008,,,,1,Debra Walsh,https://pubmed.ncbi.nlm.nih.gov//22815231/,5,https://www.researchgate.net/publication/307719976_Correction_Formation_of_a_Polarised_Primitive_Endoderm_Layer_in_Embryoid_Bodies_Requires_FgfrErk_Signalling,Tel Aviv Sourasky Medical Center,Israel,9,11,0.916
635,"Jonathan Barker, Barbara Davis, Mrs. Jennifer Jones","Differential regulation of Cu, Zn- and Mn-superoxide dismutases by retinoic acid in normal and psoriatic human fibroblasts","Infect. Immun. Feb. 2003, p. 948_¯_¿955 Vol. 71, No. 2",10.1016/j.cyto.2007.04.003,2014,,,,,,"duplicated blot, shifted microscopy",1,,,,,1,Jonathan Barker,https://pubmed.ncbi.nlm.nih.gov//26252816/,5,https://www.researchgate.net/publication/7953110_Preparation_of_Monoclonal_Antibodies_Cross-Reactive_with_Orthopoxviruses_and_Their_Application_for_Direct_Immunofluorescence_Test,Harvard Medical School,United States,31,82.5,0.672
