,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
564,"Rose Owen, Tommy Roy, Richard Caldwell",Meningococcal Porin PorB Prevents Cellular Apoptosis in a Toll-Like Receptor 2- and NF-__B-Independent Manner__,"Science 339, 1092 (2013)",10.1038/nature12878,2013,,1.0,,1.0,,"Rotated microscopy image, authors replied on PP",1,6/16/2006,,,,1,Rose Owen,https://pubmed.ncbi.nlm.nih.gov//28107612/,3,https://www.researchgate.net/publication/314290356_Corrigendum_Promoter_methylation_of_RASSF1A_modulates_the_effect_of_the_microtubule-targeting_agent_docetaxel_in_breast_cancer,"Veterinary Research Institute, Brno",Czechia,34,18.3,0.917
565,"Jamie Bell, Steven Martinez, Tommy Baker, Rachel Parker, Heather Smith",Effect of sodium butyrate on lung vascular TNFSF15 (TL1A) expression: Differential expression patterns in pulmonary artery and microvascular endothelial cells,"Infection, and Immunity, Mar. 2005, p. 1754_¯_¿1763 Vol. 73, No. 3",10.1371/journal.pone.0089546,2014,IAI,,1.0,1.0,Paul Higgins,"Duplicated FACS panel, gated differently",1,,,1.0,,1,Jamie Bell,https://pubmed.ncbi.nlm.nih.gov//18348163/,6,https://www.researchgate.net/publication/51480090_Autocrine_production_of_interleukin-8_confers_cisplatin_and_paclitaxel_resistance_in_ovarian_cancer_cells,Thermo Fisher Scientific,United States,97,43.3,0.607
566,"Bruce Smith, Ashley Lewis, Jennifer Stafford, Nicole Allen, Julie Stephens, Robert Butler, Theresa Hogan, Keith Cooley",Ellipticine-induced apoptosis depends on Akt translocation and signaling in lung epithelial cancer cells,"Int. J. Cancer: 133, 275_¯_¿286 (2013) ",10.1016/j.cyto.2008.12.013,2014,,,1.0,,,Duplicated set of lanes within the same panel,1,,,,,1,Bruce Smith,https://pubmed.ncbi.nlm.nih.gov//28351370/,6,https://www.researchgate.net/publication/234134314_RAS_promotes_tumorigenesis_through_genomic_instability_induced_by_imbalanced_expression_of_Aurora-A_and_BRCA2_in_midbody_during_cytokinesis,Rosario National University,Argentina,89,10.5,0.931
567,"Kenneth Jefferson, Wanda Hale, Troy Wiggins, Kara Rodriguez, Jason Washington",Signaling pathway underlying the up-regulatory effect of TNF-a on the Na+/K+ ATPase in HepG2 cells,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1993-2000, 2013",10.1038/nature12878,2011,,,1.0,,,"Duplicated compressed blots, overlapping microscopy",1,3/28/2017,,1.0,,1,Kenneth Jefferson,https://pubmed.ncbi.nlm.nih.gov//27233117/,8,https://www.researchgate.net/publication/259653511_DUSP1_Is_a_Novel_Target_for_Enhancing_Pancreatic_Cancer_Cell_Sensitivity_to_Gemcitabine,Boston Medical Center,United States,14,38.8,0.709
568,"David Davidson, Chad Wong, Michael Brown, David Vasquez",Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced rats,"PLOS ONE, July 2013 | Volume 8 | Issue 7 | e69583, doi: 10.1371/journal.pone.0069583",10.1016/j.cyto.2007.04.003,2014,,,,1.0,1,"Duplicated/stretched images of a leaf, duplicated gel panels",1,12/16/2005,,,1.0,1,David Davidson,https://pubmed.ncbi.nlm.nih.gov//8625497/,8,https://www.researchgate.net/publication/26679633_Kaiso_is_expressed_in_lung_cancer_Its_expression_and_localization_is_affected_by_p120ctn,Centre Hospitalier Régional Universitaire de Nîmes,France,43,26.9,0.882
569,"Antonio Burns, Kim Johnson, Amber Green, Brandon Bell, Tonya Kelly, Amanda Huffman",High cellular organization of pyoverdine biosynthesis in Pseudomonas aeruginosa: clustering of PvdA at the old cell poleemi_274,Cytokine 53 (2011) 42_¯_¿51,10.1371/journal.pntd.0002890,2013,IAI,,,,,"Duplicated FACS plots, multiple cases",1,5/28/2015,,1.0,1.0,1,Antonio Burns,https://pubmed.ncbi.nlm.nih.gov//22451918/,5,https://www.researchgate.net/publication/236226777_Molecular_Mechanism_of_SSR128129E_an_Extracellularly_Acting_Small-Molecule_Allosteric_Inhibitor_of_FGF_Receptor_Signaling,Boston Medical Center,United States,missing,43.3,0.934
570,"Courtney Shea, Thomas Obrien, Kristen Hunter, Meredith West, Jason Jones, Erik Austin, Veronica Browning",Baicalein Selectively Induces Apoptosis in Activated Lymphocytes and Ameliorates Concanavalin A-Induced Hepatitis in Mice,"PLOS ONE, April 2013 | Volume 8 | Issue 4 | e62170",10.1128/IAI.01769-14,2003,JCM,,,,,Duplicated blot panels,1,,1.0,,1.0,1,Courtney Shea,https://pubmed.ncbi.nlm.nih.gov//22252866/,5,https://www.researchgate.net/publication/264203928_Functional_EF-Hands_in_Neuronal_Calcium_Sensor_GCAP2_Determine_Its_Phosphorylation_State_and_Subcellular_Distribution_In_Vivo_and_Are_Essential_for_Photoreceptor_Cell_Integrity?_sg=5RqnKqe0jUDK3OEv43ewiv3lOaYV1sfG4kWJnMNjLveQmyRktgktyX1muWDkLYif9_bPAjDFfHA2aS0,Nanjing Agricultural University,China,94,15.4,0.709
571,"Nancy Sanders, Amanda Rodriguez, William Lopez, Joseph Jackson, Nicole Brown, Jillian Bowen, Timothy Cook, Barbara Johnson, Tonya King",Functional Implication of the Hydrolysis of Platelet Endothelial Cell Adhesion Molecule 1 (CD31) by Gingipains of Porphyromonas gingivalis for the Pathology of Periodontal Disease,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1263-1270, 2013",10.1128/IAI.01203-10,2014,,,1.0,,1,"Several cuts, reused blot panel",1,3/19/2017,,1.0,,1,Nancy Sanders,https://pubmed.ncbi.nlm.nih.gov//28351372/,7,https://www.researchgate.net/publication/235402610_Mutation_of_the_Diamond-Blackfan_Anemia_Gene_Rps7_in_Mouse_Results_in_Morphological_and_Neuroanatomical_Phenotypes,Louisiana State University,United States,7,32.1,0.762
572,"Richard Stewart, Michael Hernandez, Annette Smith, Aaron Dominguez, Stephanie Williams, Sharon Glass",STAT3 induces muscle stem cell differentiation by interaction with myoD,"PLOS ONE, August 2013 | Volume 8 | Issue 8 | e71127",10.1371/journal.pone.0053940,2009,IAI,,,,,Overlapping microscopy images,1,1/13/2006,,,,1,Richard Stewart,https://pubmed.ncbi.nlm.nih.gov//25955157/,11,https://www.researchgate.net/publication/260447987_Expression_and_Differentiation_between_OCT4A_and_Its_Pseudogenes_in_Human_ESCs_and_Differentiated_Adult_Somatic_Cells,Louisiana State University,United States,16,26.8,0.737
573,"Matthew Burns, Jason Castillo, Mr. Nicholas Johnson MD, Dr. Madeline Burke DDS, Shannon Hendricks, Tina Farrell, Taylor Frazier",Identification of the pollen self-incompatibility determinant in Papaver rhoeas,"Nature, Vol 504, 19/26 DECEMBER 2013",10.1002/ijc.27863,2013,1-Jan,,,,,Multiple cases of duplicated blot strips,1,2/16/2011,,,,1,Matthew Burns,https://pubmed.ncbi.nlm.nih.gov//23850807/,8,https://www.researchgate.net/publication/253336505_Baicalein_Selectively_Induces_Apoptosis_in_Activated_Lymphocytes_and_Ameliorates_Concanavalin_A-Induced_Hepatitis_in_Mice,Harvard University,United States,65,24,0.709
574,"Donna Parker, Antonio Cox, Meagan Cunningham, Christopher Davis, Timothy Gray",Epsilon-Toxin Production by Clostridium perfringens Type D Strain CN3718 Is Dependent upon the agr Operon but Not the VirS/VirR Two-Component Regulatory System,"Nature, Vol 454, 7 August 2008, page 776",10.1038/onc.2012.182,2012,,,1.0,1.0,,Duplicated actin blot,1,2/15/2010,1.0,,,1,Donna Parker,https://pubmed.ncbi.nlm.nih.gov//26193641/,15,https://www.researchgate.net/publication/26254561_Identification_of_the_pollen_self-incompatibility_determinant_in_Papaver_rhoeas?ev=auth_pub,Memorial University of Newfoundland,Canada,111,10.2,0.607
575,"Matthew Diaz, James Watkins, Megan Castillo, Emily Brown, Chris Thompson, Richard Johnson, Ashley Sherman, Diana Spencer, Emma Campbell, Jonathan Spears, Michael Graves, Valerie Mack",Opposing Roles for Two Molecular Forms of Replication Protein A in Rad51-Rad54-Mediated DNA Recombination in Plasmodium falciparum,"Science 339, 1092 (2013)",10.1371/journal.pone.0086342,2012,4-Apr,,1.0,,,"Duplicated blot strips, multiple cases",1,2/23/2016,,1.0,1.0,1,Matthew Diaz,https://pubmed.ncbi.nlm.nih.gov//29059244/,3,https://www.researchgate.net/publication/261443575_Cell_Atavistic_Transition_Paired_Box_2_Re-Expression_Occurs_in_Mature_Tubular_Epithelial_Cells_during_Acute_Kidney_Injury_and_Is_Regulated_by_Angiotensin_II,Osmania University,India,32,13.1,0.725
576,"Mckenzie Sullivan, Randall Key, Andrea Mckinney, Colleen Davis, Erin Torres, Jennifer Williams",Protein Kinase LegK2 Is a Type IV Secretion System Effector Involved in Endoplasmic Reticulum Recruitment and Intracellular Replication of Legionella pneumophila__,"INTERNATIONAL JOURNAL OF ONCOLOGY 40: 1779-1788, 2012",10.1016/j.cyto.2011.06.006,2012,,,,,,Duplicated FACS panels,1,3/28/2017,,,,1,Mckenzie Sullivan,https://pubmed.ncbi.nlm.nih.gov//24024202/,10,https://www.researchgate.net/publication/221983373_Drosophila_Mgr_a_Prefoldin_subunit_cooperating_with_von_Hippel_Lindau_to_regulate_tubulin_stability,Logistical College of Chinese People's Armed Police Force,China,39,19.6,0.873
577,"Marcia Lee, Kristina Wright","Association and Evidence for Linked Recognition of Type IV Secretion System Proteins VirB9-1, VirB9-2 and VirB10 in Anaplasma marginale",Cytokine 60 (2012) 718_¯_¿730,10.1002/ijc.27917,2005,5-May,,1.0,,1,Duplicated microscopy panels,1,11/15/2015,,1.0,,1,Marcia Lee,https://pubmed.ncbi.nlm.nih.gov//10479146/,5,https://www.researchgate.net/publication/236598662_Opposing_Roles_for_Two_Molecular_Forms_of_Replication_Protein_A_in_Rad51-Rad54-Mediated_DNA_Recombination_in_Plasmodium_falciparum,Ecole Normale Supérieure de Paris,France,37,33,0.925
578,"Robert Martin, Stephanie Williams, Patricia Knox, Deanna Walker, Stephanie Roach",Expression of bovine (Bos indicus) interleukin-18 in Escherichia coli and its biological activity,"PLOS ONE, July 2013 | Volume 8 | Issue 7 | e68296, doi:10.1371/journal.pone.0068296",10.1186/bcr3201,2012,,,1.0,,1,Overlapping microscopy images,1,11/18/2014,,1.0,,1,Robert Martin,https://pubmed.ncbi.nlm.nih.gov//22492977/,6,https://www.researchgate.net/publication/236598662_Opposing_Roles_for_Two_Molecular_Forms_of_Replication_Protein_A_in_Rad51-Rad54-Mediated_DNA_Recombination_in_Plasmodium_falciparum,University of Nebraska Medical Center,United States,40,37.6,0.884
579,"Monica Allen, Rebecca Willis, Todd Rodriguez Jr., Taylor Ashley, Brett Moss",14-3-3__ is required to prevent mitotic catastrophe after DNA damage,PLOS Neglected Tropical Diseases June 2014 | Volume 8 | Issue 6 | e28901,10.1038/onc.2014.22,2006,3-Mar,,1.0,1.0,,multiple duplications of negative blot strips,1,,,,,1,Monica Allen,https://pubmed.ncbi.nlm.nih.gov//16488623/,6,https://www.researchgate.net/publication/259920428_Orphan_Nuclear_Receptor_Errg_Induces_C-Reactive_Protein_Gene_Expression_through_Induction_of_ER-Bound_Bzip_Transmembrane_Transcription_Factor_CREBH?_sg=k2ETvBK1VeAwRmScNSz2Z-7H_dDh4pZ31suBnJScKDYolD-PHlRVAcTCzH_27Y0Lm7oPv3k7X56neeA,Indian Institute of Technology Guwahati,India,35,16.4,0.885
580,"Evan Quinn, Brittney Flowers, Gerald Graves, Victoria Cain, Tracy Guzman",Evaluation of Salmonella enterica Type III Secretion System Effector Proteins as Carriers for Heterologous Vaccine Antigens,Lung Cancer 76 (2012) 32_¯_¿38,10.1016/j.cyto.2010.09.007,2014,IAI,,,,1,Overlapping microscopy images,1,,,,1.0,1,Evan Quinn,https://pubmed.ncbi.nlm.nih.gov//25784756/,7,https://www.researchgate.net/publication/307719976_Correction_Formation_of_a_Polarised_Primitive_Endoderm_Layer_in_Embryoid_Bodies_Requires_FgfrErk_Signalling,University of Virginia,United States,missing,44.6,0.882
581,"Linda Schroeder, Kevin Fox, Elizabeth Garza, Jeremiah Wilson V, Jennifer Carter",A novel function for p21Cip1 and acetyltransferase p/CAF as critical transcriptional regulators of TGFb-mediated breast cancer cell migration and invasion,"J. Clin. Microbiol. 2006, 44(8):2831",10.1155/2013/582526,2013,,,1.0,,,duplicated microscopy panels,1,10/16/2015,,1.0,1.0,1,Linda Schroeder,https://pubmed.ncbi.nlm.nih.gov//22289712/,3,https://www.researchgate.net/publication/235604153_Cisplatin_in_combination_with_zoledronic_acid_A_synergistic_effect_in_triple-negative_breast_cancer_cell_lines,China Medical University (PRC),China,75,16.3,0.919
582,"Ryan Miller, Leonard Ford, Jenna Kerr",S137 Phosphorylation of Profilin 1 Is an Important Signaling Event in Breast Cancer Progression,"Science 325, 1254 (2009)",10.1128/IAI.00956-09,2014,,,,,1,Duplicated western blots,1,2/23/2016,,1.0,,1,Ryan Miller,https://pubmed.ncbi.nlm.nih.gov//22451918/,15,https://www.researchgate.net/publication/224933355_Tiam1_is_associated_with_hepatocellular_carcinoma_metastasis,Hong Kong Hospital Authority,"Hong Kong, China (SAR)",66,3.7,0.919
583,"Crystal Smith, Lauren Neal, Kerri Chapman, Faith Wilkinson, Michael Gomez, Daniel Peterson, Becky Schneider, Eric Briggs Jr., Jordan Smith, Robert Bauer, Angie Hardin, Chris Casey, Erik Mcdonald, Jasmine Berry, Jason Page",Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells,"Breast Cancer Research 2012, 14:R85",10.1128/IAI.01008-13,2013,JCM,,1.0,1.0,1,"Duplicated, mirrored bands within same panels",1,,,,1.0,1,Crystal Smith,https://pubmed.ncbi.nlm.nih.gov//29933401/,9,https://www.researchgate.net/publication/5351191_Role_of_MyD88_in_Diminished_Tumor_Necrosis_Factor_Alpha_Production_by_Newborn_Mononuclear_Cells_in_Response_to_Lipopolysaccharide,Roswell Park Cancer Institute,United States,40,24.9,0.916
584,"Nathan Williams, Laura Lee, Patrick Dixon, Douglas Haley, Holly Anderson, Mindy George, Christopher Smith, Melissa Robinson, Teresa Henson",Osteopontin signaling upregulates cyclooxygenase-2 expression in tumor-associated macrophages leading to enhanced angiogenesis and melanoma growth via a9b1 integrin,"BioMed Research International - Volume 2013, Article ID 308130 ",10.1155/2012/378415,2013,,,1.0,,1,"Duplicated, and shifted GAPDH gel panel",1,,,1.0,,1,Nathan Williams,https://pubmed.ncbi.nlm.nih.gov//15935952/,4,https://www.researchgate.net/publication/269176474_Rab1A_is_an_MTORC1_activator_and_a_colorectal_oncogene,University Hospital Regensburg,Germany,17,9.3,0.916
585,"Joel Marquez, Maxwell Stone, Joshua Carrillo, Scott Anderson, Victoria Hall, Jennifer Richardson, Dustin Carr, Kyle Gutierrez, Bryce Soto, Ivan Hammond, Vanessa Smith, Kathy Smith, Madison Baird, Sherri Ortiz, Evan Hall, Ryan Anderson, Juan Weaver, Alexander Brady, Aaron Briggs, Robert Prince, Brandon Lindsey, Jessica Wilson, Andrew Rodriguez, Mark Hicks, Ryan Mendez, Kyle Lee, Taylor Simmons, James Espinoza, Douglas Miller, Taylor Gray, Ebony Johnson, Catherine Davis, Kenneth Reeves, Jennifer Rodriguez, Sharon Morris",Anti-ribosomal-P antibodies accelerate lupus glomerulonephritis and induce lupus nephritis in nai_ve mice,"Breast Cancer Research 2012, 14:R35",10.1128/IAI.06056-11,2014,,,,,,"very similar negative microscopy images, very similar cell grouping in other image",1,,,1.0,1.0,1,Joel Marquez,https://pubmed.ncbi.nlm.nih.gov//27433184/,6,https://www.researchgate.net/publication/237844217_Decursin_Isolated_from_Angelica_gigas_Nakai_Rescues_PC12_Cells_from_Amyloid_b-Protein-Induced_Neurotoxicity_through_Nrf2-Mediated_Upregulation_of_Heme_Oxygenase-1_Potential_Roles_of_MAPK,Hainan University,China,38,286.1,0.891
586,"Stephanie Ray, Karen Newman, Nicole Robertson, Devin Terry, Arthur Conner, Alicia Gomez, Jason Pratt, Nancy Smith, Michael Frazier, Mr. Michael Liu, John Hahn, Donald Lozano, David Smith, Kelly Jennings, Ryan Hawkins, Raymond Allen, William Vang, Pamela Smith, Stuart Carter, David Clark, Katherine Short, Bruce Reed","Molecular Cloning, Expression and Serological Evaluation of an 8-Kilodalton Subunit of Antigen B from Echinococcus multilocularis","Oncogene (2014), 1_¯_¿13",10.1155/2013/938081,2013,IAI,,1.0,1.0,,"Duplicated yet altered blots, multiple cases",1,12/14/2012,,1.0,,1,Stephanie Ray,https://pubmed.ncbi.nlm.nih.gov//31358027/,7,https://www.researchgate.net/publication/259355758_Dual_Inhibiting_Senescence_and_Epithelial-to-Mesenchymal_Transition_by_Erythropoietin_Preserve_Tubular_Epithelial_Cell_Regeneration_and_Ameliorate_Renal_Fibrosis_in_Unilateral_Ureteral_Obstruction,Louisiana State University Health Sciences Center New Orleans,United States,29,7.3,0.725
587,"Holly Thompson, Lisa Garcia, Dr. Kristi Park MD, Michelle Ward, Maria Khan",The Yersinia pestis Ail Protein Mediates Binding and Yop Delivery to Host Cells Required for Plague Virulence__,"Int. J. Cancer: 132, 90_¯_¿100 (2013)",10.1371/journal.pgen.1004121,2010,,,,1.0,,Duplicated FACS panel,1,1/17/2006,,1.0,,1,Holly Thompson,https://pubmed.ncbi.nlm.nih.gov//27384668/,8,https://www.researchgate.net/publication/230894004_A_novel_function_for_p21Cip1_and_acetyltransferase_pCAF_as_critical_transcriptional_regulators_of_TGFb-mediated_breast_cancer_cell_migration_and_invasion,Universiti Sains Malaysia,Malaysia,43,15.4,0.895
588,"Austin Miller, Bobby Gregory, Larry Christian, Corey Martinez",A Neoplastic Gene Fusion Mimics Trans-Splicing of RNAs in Normal Human Cells,"Infect. Immun. 2013, 81(12):4509",10.1371/journal.pone.0105049,2000,4-Apr,,,1.0,,"Duplicated microscopy, possible duplicated lanes in same blot",1,12/14/2008,,1.0,,1,Austin Miller,https://pubmed.ncbi.nlm.nih.gov//22492977/,5,https://www.researchgate.net/publication/236226777_Molecular_Mechanism_of_SSR128129E_an_Extracellularly_Acting_Small-Molecule_Allosteric_Inhibitor_of_FGF_Receptor_Signaling,Nihon University,Japan,42,25,0.607
589,"Richard Brown, Michael Nguyen, Victoria Blanchard, Justin Potter, Daniel Davies, Amanda Green, Steve Santos, Rodney Ballard",Ectopic Expression of a Maize Hybrid Down-Regulated Gene ZmARF25 Decreases Organ Size by Affecting Cellular Proliferation in Arabidopsis,"J. Clin. Microbiol. 2003, 41(8):3584",10.1128/IAI.06056-11,2012,,,1.0,,,"Several cuts, reused blot panel",1,,,1.0,,1,Richard Brown,https://pubmed.ncbi.nlm.nih.gov//25950810/,7,https://www.researchgate.net/publication/221979602_Ethanol_Extracts_of_Fruiting_Bodies_of_Antrodia_cinnamomea_Suppress_CL1-5_Human_Lung_Adenocarcinoma_Cells_Migration_by_Inhibiting_Matrix_Metalloproteinase-29_through_ERK_JNK_p38_and_PI3KAkt_Signaling_,The Ohio State University,United States,51,11.9,0.924
590,"Mr. Brian Martin, Christine Davis, Jeffrey Sanchez, Brittany Lewis, Mike Miller",Neurogenesis and Increase in Differentiated Neural Cell Survival via Phosphorylation of Akt1 after Fluoxetine Treatment of Stem Cells,"Breast Cancer Research 2012, 14:R127",10.1128/IAI.71.3.1209_¯_¿1216.2003,2014,,,,,1,"Overlapping microscopy, duplicated bands within blots",1,9/15/2014,,1.0,1.0,1,Mr. Brian Martin,https://pubmed.ncbi.nlm.nih.gov//19299019/,9,https://www.researchgate.net/publication/287071867_Correction_Proteasome_dysfunction_mediates_high_glucose-induced_apoptosis_in_rodent_beta_cells_and_human_islets_PLoS_ONE_2014_9_3_e92066_DOI_101371journalpone0092066,Pfizer,United States,17,10.8,0.917
591,"Mary Ramos, Mark Morgan, Tyler Jordan, Leslie Wilson, Jessica Taylor, Michael Chan, Dr. Jerry Craig MD, Susan Snyder, Melissa Taylor, Patrick Chang, Angela Nichols",Antirecoverin autoantibodies in the patient with non-small cell lung cancer but without cancer-associated retinopathy,"Cancer Cell 22, 601_¯_¿614, November 13, 2012",10.1128/JCM.42.2.665-669.2004,2006,7-Jul,,,1.0,1,Duplicated area within the same blot,1,6/15/2005,,,,1,Mary Ramos,https://pubmed.ncbi.nlm.nih.gov//18772439/,15,https://www.researchgate.net/publication/7565543_Molecular_Cloning_Expression_and_Serological_Evaluation_of_an_8-Kilodalton_Subunit_of_Antigen_B_from_Echinococcus_multilocularis,University of Saskatchewan,Canada,1641 ,56,0.709
592,"Nancy Young, James Foster, Levi Smith, Christina Richards, Rebecca Stout, Laura King, Brandy Dennis, Ronald Kim, Joshua Williamson, Scott Garrett, Kristen Young, James Conner, Andrew Paul, Anthony Pierce, Joseph Greene",Up-regulation of focal adhesion kinase in non-small cell lung cancer,"Infect. Immun. Mar. 2003, p. 1209_¯_¿1216",10.1002/ijc.27863,2007,,,,,,Duplicated blot panel,1,8/18/2014,,,1.0,1,Nancy Young,https://pubmed.ncbi.nlm.nih.gov//25955157/,4,https://www.researchgate.net/publication/259653511_DUSP1_Is_a_Novel_Target_for_Enhancing_Pancreatic_Cancer_Cell_Sensitivity_to_Gemcitabine,Florida State University,United States,16,50.8,
593,"Mary Rodriguez, Paul Moore, John Hayes, Traci Marsh, Patrick Lewis, Kim Brown, Joshua Lee, Mrs. Rachael Hodge, Jennifer Hardin","STIM1, a direct target of microRNA-185, promotes tumor metastasis and is associated with poor prognosis in colorectal cancer","Breast Cancer Research 2014, 16:R75",10.1128/IAI.06295-11,2013,,,1.0,1.0,1,Duplicated blots,1,,,1.0,,1,Mary Rodriguez,https://pubmed.ncbi.nlm.nih.gov//18348163/,3,https://www.researchgate.net/publication/266138542_Mirkdyrk1B_kinase_inhibitor_reduces_the_viability_of_patient-derived_ovarian_cancer_ascites_cells_and_the_size_of_murine_tumor_xenografts,Institut Curie,France,96,200.5,0.929
594,"John Freeman, Laura Ferguson, Suzanne Moss, Ann Moore",HIV-1 Tat Protein Increases Microglial Outward K+ Current and Resultant Neurotoxic Activity,Cytokine 56 (2011) 573_¯_¿580,10.1186/bcr3692,2013,IAI,,,,,Duplicated microscopy images,1,9/15/2010,,,1.0,1,John Freeman,https://pubmed.ncbi.nlm.nih.gov//15682385/,6,https://www.researchgate.net/publication/237844217_Decursin_Isolated_from_Angelica_gigas_Nakai_Rescues_PC12_Cells_from_Amyloid_b-Protein-Induced_Neurotoxicity_through_Nrf2-Mediated_Upregulation_of_Heme_Oxygenase-1_Potential_Roles_of_MAPK,Sejong University,Korea (Republic of),8,9.4,0.762
595,"Michael Mason, John Obrien, Miss Julia Fuller",Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental autoimmune encephalomyelitis (EAE),BMC Microbiology 2010,10.1128/mBio.00275-11,2003,,,1.0,1.0,,"Multiple, multiple cases of duplicated lanes within blots/gels",1,2/23/2016,,1.0,,1,Michael Mason,https://pubmed.ncbi.nlm.nih.gov//17912146/,5,https://www.researchgate.net/publication/233422719_Loss_of_the_Par3_Polarity_Protein_Promotes_Breast_Tumorigenesis_and_Metastasis,National Cancer Institute (USA),United States,7,16,0.911
596,"Rachel Johnson, Dana Gordon, Thomas Miller, Dwayne Hill, Robyn Stanley, Katie Phillips, Raymond Romero, Mary Beltran, John Hobbs",Neurogenesis and Increase in Differentiated Neural Cell Survival via Phosphorylation of Akt1 after Fluoxetine Treatment of Stem Cells,"INTERNATIONAL JOURNAL OF ONCOLOGY 40: 1779-1788, 2012",10.1128/JCM.00418-06,2012,JCM,1.0,,1.0,,"Rotated microscopy image, authors replied on PP",1,12/14/2008,,1.0,,1,Rachel Johnson,https://pubmed.ncbi.nlm.nih.gov//24172061/,10,https://www.researchgate.net/publication/230894004_A_novel_function_for_p21Cip1_and_acetyltransferase_pCAF_as_critical_transcriptional_regulators_of_TGFb-mediated_breast_cancer_cell_migration_and_invasion,Garvan Institute of Medical Research,Australia,40,42.7,0.929
597,"Bryan Moore, John Gonzalez, Chris Schultz, Anthony Willis, Kevin Clark, Kendra Wheeler",Saccharomyces boulardii Interferes with Enterohemorrhagic Escherichia coli-Induced Signaling Pathways in T84 Cells,"Breast Cancer Research 2012, 14:R35",10.1186/1471-2180-10-53,2014,5-May,1.0,1.0,,1,duplicated microscopy panels,1,1/15/2007,,1.0,,1,Bryan Moore,https://pubmed.ncbi.nlm.nih.gov//27987581/,5,https://www.researchgate.net/publication/236906722_Multidrug_resistance_protein_MdtM_adds_to_the_repertoire_of_antiporters_involved_in_alkaline_pH_homeostasis_in_Escherichia_coli,Tokyo Dental College,Japan,21,14.9,0.884
598,"Christy Hamilton, Stephanie Hendricks, Tara Graham, Charles Jones, Michael Santos","Adiponectin stimulates release of CCL2, -3, -4 and -5 while the surface abundance of CCR2 and -5 is simultaneously reduced in primary human monocytes","J. Clin. Microbiol. 2004, 42(3):1082",10.1016/j.cyto.2006.12.003,2011,,1.0,,1.0,,"repetitive bands, and background in gel panel",1,1/15/2005,,,,1,Christy Hamilton,https://pubmed.ncbi.nlm.nih.gov//31358027/,9,https://www.researchgate.net/publication/49643437_Nasal_Immunization_with_a_Fusion_Protein_Consisting_of_the_Hemagglutinin_A_Antigenic_Region_and_the_Maltose-Binding_Protein_Elicits_CD11c_CD8_Dendritic_Cells_for_Induced_Long-Term_Protective_Immunity,Institute of Biochemistry and Biophysics Polish Academy of Sciences,Poland,842,33,0.884
599,"Joe Freeman, Rodney Flores, Mary Watts, Kayla Henry DDS",IL-13 induces translocation of NF-kappaB in cultured human bronchial smooth muscle cells,"Nature, Vol 454, 7 August 2008, page 776",10.1073/pnas.1310331110,2014,,,1.0,,Paul Higgins,duplicated/mirrored blot panels (negative blots),1,3/28/2017,,1.0,1.0,1,Joe Freeman,https://pubmed.ncbi.nlm.nih.gov//25950810/,15,https://www.researchgate.net/publication/8145245_False-Positive_Results_in_a_Recombinant_Severe_Acute_Respiratory_Syndrome-Associated_Coronavirus_SARS-CoV_Nucleocapsid_Enzyme-Linked_Immunosorbent_Assay_Due_to_HCoV-OC43_and_HCoV-229E_Rectified_by_Wes,Zhengzhou University,China,45,74.5,0.919
600,"Jennifer Morales, Kathleen Brooks, Danielle Wolf, John Gilbert, Tammy Walker DVM, Brandon Sanchez, Ronald Miller, Michael Sanchez, Cory Cox, Catherine Love","c-Secretase inhibitor I induces apoptosis in chronic lymphocytic leukemia cells by proteasome inhibition, endoplasmic reticulum stress increase and Notch down-regulation",Journal of Autoimmunity 27 (2006) 38-49,10.1371/journal.pone.0071127,2011,,,,1.0,,Multiple cases of shifted or rotated blot panels,1,1/15/2002,,,,1,Jennifer Morales,https://pubmed.ncbi.nlm.nih.gov//26195551/,8,https://www.researchgate.net/publication/12698803_Lymphocyte_Function-Associated_Antigen_1_Is_a_Receptor_for_Pasteurella_haemolytica_Leukotoxin_in_Bovine_Leukocytes,Thammasat University,Thailand,45,10.5,0.717
601,"Brian Ho, Amy Johnson, Allison Dunn, Brittany Smith, Kendra Coleman, Caleb Day",Distribution of the Secondary Type III Secretion System Locus Found in Enterohemorrhagic Escherichia coli O157:H7 Isolates among Shiga Toxin-Producing E. coli Strains,"Int. J. Cancer: 132, 90_¯_¿100 (2013)",PMID: 9864199,2014,,,,,1,"Duplicated gel, differently cut",1,,,1.0,,1,Brian Ho,https://pubmed.ncbi.nlm.nih.gov//27375024/,5,https://www.researchgate.net/publication/26796740_Bacillus_anthracis_Capsule_Activates_Caspase-1_and_Induces_Interleukin-1_Release_from_Differentiated_THP-1_and_Human_Monocyte-Derived_Dendritic_Cells?_sg=fE7z3rn_0FveqC_TGZCyWhmmb8q3y4eK_9e6KRUSKH5oUcqMruXlxERGwPCA38c1Jq_C0M1YC6LmTSc,University of Bath,United Kingdom,13,37.6,0.717
